,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
98,33.102,-96.82,75034,7/24/2019,13,CHEVROLET,MALIBU,2017,14.7,dtime
99,33.116,-96.839,75034,7/5/2019,13,CHEVROLET,MALIBU,2017,6.333333333,dtime
100,33.115,-96.838,75034,7/7/2019,13,CHEVROLET,MALIBU,2017,8.3,dtime
101,33.111,-96.839,75034,7/11/2019,13,CHEVROLET,MALIBU,2017,12.7,dtime
102,33.111,-96.839,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,9.15,dtime
103,33.106,-96.816,75034,7/2/2019,13,CHEVROLET,MALIBU,2017,12.08333333,dtime
104,33.107,-96.816,75034,7/2/2019,13,CHEVROLET,MALIBU,2017,10.23333333,dtime
105,33.135,-96.805,75034,7/22/2019,13,CHEVROLET,MALIBU,2017,12.58333333,dtime
106,33.179,-96.868,75034,7/27/2019,13,CHEVROLET,MALIBU,2017,22.75,dtime
107,33.103,-96.803,75034,7/16/2019,13,CHEVROLET,MALIBU,2017,28.91666667,dtime
108,33.118,-96.804,75034,7/20/2019,13,CHEVROLET,MALIBU,2017,16.43333333,dtime
109,33.112,-96.813,75034,7/20/2019,13,CHEVROLET,MALIBU,2017,24.95,dtime
110,33.112,-96.813,75034,7/21/2019,13,CHEVROLET,MALIBU,2017,9.033333333,dtime
111,33.143,-96.804,75034,7/27/2019,13,CHEVROLET,MALIBU,2017,17.2,dtime
112,33.122,-96.803,75034,7/12/2019,13,CHEVROLET,MALIBU,2017,17.68333333,dtime
113,33.104,-96.811,75034,7/6/2019,13,CHEVROLET,MALIBU,2017,22.03333333,dtime
114,33.121,-96.803,75034,7/12/2019,13,CHEVROLET,MALIBU,2017,8.55,dtime
115,33.17,-96.888,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,10.26666667,dtime
116,33.153,-96.888,75034,7/31/2019,13,CHEVROLET,MALIBU,2017,8.866666667,dtime
117,33.151,-96.838,75034,7/17/2019,13,CHEVROLET,MALIBU,2017,9.75,dtime
118,33.121,-96.806,75034,7/25/2019,13,CHEVROLET,MALIBU,2017,14.98333333,dtime
119,33.219,-96.773,75034,7/5/2019,13,CHEVROLET,MALIBU,2017,27.35,dtime
120,33.107,-96.806,75034,7/9/2019,13,CHEVROLET,MALIBU,2017,13.08333333,dtime
121,33.147,-96.807,75034,7/12/2019,13,CHEVROLET,MALIBU,2017,7.066666667,dtime
122,33.107,-96.806,75034,7/26/2019,13,CHEVROLET,MALIBU,2017,15.3,dtime
123,33.115,-96.84,75034,7/10/2019,13,CHEVROLET,MALIBU,2017,6.55,dtime
124,33.174,-96.843,75034,7/30/2019,13,CHEVROLET,MALIBU,2017,8.433333333,dtime
125,33.14,-96.803,75034,7/15/2019,13,CHEVROLET,MALIBU,2017,28.13333333,dtime
126,33.106,-96.812,75034,7/4/2019,13,CHEVROLET,MALIBU,2017,20.98333333,dtime
