,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
139,33.117,-96.841,75034,10/7/2019,17,CHEVROLET,MALIBU,2017,8.416666667,dtime
140,33.115,-96.838,75034,10/14/2019,17,CHEVROLET,MALIBU,2017,18.9,dtime
141,33.152,-96.862,75034,10/22/2019,17,CHEVROLET,MALIBU,2017,11.58333333,dtime
142,33.17,-96.886,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,6.166666667,dtime
143,33.18,-96.885,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,15.31666667,dtime
144,33.172,-96.807,75034,10/7/2019,17,CHEVROLET,MALIBU,2017,8.333333333,dtime
145,33.151,-96.877,75034,10/10/2019,17,CHEVROLET,MALIBU,2017,17.11666667,dtime
146,33.171,-96.807,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,6.216666667,dtime
147,33.174,-96.842,75034,10/22/2019,17,CHEVROLET,MALIBU,2017,13.25,dtime
148,33.17,-96.814,75034,10/29/2019,17,CHEVROLET,MALIBU,2017,21.13333333,dtime
149,33.113,-96.804,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,25.81666667,dtime
150,33.147,-96.807,75034,10/21/2019,17,CHEVROLET,MALIBU,2017,21,dtime
151,33.163,-96.822,75034,10/30/2019,17,CHEVROLET,MALIBU,2017,23.18333333,dtime
152,33.106,-96.825,75034,10/9/2019,17,CHEVROLET,MALIBU,2017,7.683333333,dtime
153,33.155,-96.804,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,29.6,dtime
154,33.137,-96.806,75034,10/13/2019,17,CHEVROLET,MALIBU,2017,22.05,dtime
155,33.177,-96.842,75034,10/4/2019,17,CHEVROLET,MALIBU,2017,15.98333333,dtime
156,33.177,-96.842,75034,10/9/2019,17,CHEVROLET,MALIBU,2017,7.916666667,dtime
157,33.177,-96.842,75034,10/18/2019,17,CHEVROLET,MALIBU,2017,16.86666667,dtime
158,33.138,-96.803,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,12.36666667,dtime
159,33.152,-96.864,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,6.1,dtime
160,33.174,-96.845,75034,10/4/2019,17,CHEVROLET,MALIBU,2017,8.15,dtime
161,33.174,-96.845,75034,10/10/2019,17,CHEVROLET,MALIBU,2017,14.71666667,dtime
162,33.175,-96.835,75034,10/21/2019,17,CHEVROLET,MALIBU,2017,21.38333333,dtime
163,33.106,-96.805,75034,10/9/2019,17,CHEVROLET,MALIBU,2017,23.86666667,dtime
164,33.115,-96.838,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,15.23333333,dtime
165,33.137,-96.806,75034,10/19/2019,17,CHEVROLET,MALIBU,2017,25.28333333,dtime
166,33.116,-96.84,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,25.93333333,dtime
